EN_YEAR	FR_ANNEÉ	EN_PROVINCE_TERRITORY	FR_PROVINCE_TERRITOIRE	EN_INVITATION_CATEGORY	FR_CATEGORIE_D'INVITATION	EN_ITA_SCORE	FR_NOTE_D'IPD	TOTAL
2017	2017	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 701 - 800	Note 701 - 800	--
2017	2017	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 801 - 900	Note 801 - 900	--
2017	2017	Saskatchewan	Saskatchewan	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 901 - 1000	Note 901 - 1000	--
2017	2017	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Score 201 - 250	Note 201 - 250	5
2017	2017	Saskatchewan	Saskatchewan	Federal Skilled Trades	Métiers spécialisés	Score 251 - 300	Note 251 - 300	--
2017	2017	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Score 1001 - 1100	Note 1001 - 1100	--
2017	2017	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	200
2017	2017	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	135
2017	2017	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	5
2017	2017	Saskatchewan	Saskatchewan	Federal Skilled Worker	Travailleurs qualifiés	Score 801 - 900	Note 801 - 900	--
2017	2017	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	30
2017	2017	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	20
2017	2017	Saskatchewan	Saskatchewan	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	425
2017	2017	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	5
2017	2017	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	10
2017	2017	Yukon	Yukon	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	--
2017	2017	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	--
2017	2017	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	10
2017	2017	Yukon	Yukon	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	--
2017	2017	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	--
2017	2017	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	--
2017	2017	Yukon	Yukon	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	5
2018	2018	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 201 - 250	Note 201 - 250	--
2018	2018	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 251 - 300	Note 251 - 300	15
2018	2018	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 301 - 350	Note 301 - 350	40
2018	2018	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 351 - 400	Note 351 - 400	35
2018	2018	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	420
2018	2018	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	1060
2018	2018	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	260
2018	2018	Alberta	Alberta	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	15
2018	2018	Alberta	Alberta	Federal Skilled Trades	Métiers spécialisés	Score 251 - 300	Note 251 - 300	20
2018	2018	Alberta	Alberta	Federal Skilled Trades	Métiers spécialisés	Score 301 - 350	Note 301 - 350	35
2018	2018	Alberta	Alberta	Federal Skilled Trades	Métiers spécialisés	Score 351 - 400	Note 351 - 400	10
2018	2018	Alberta	Alberta	Federal Skilled Trades	Métiers spécialisés	Score 401 - 450	Note 401 - 450	--
2018	2018	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 301 - 350	Note 301 - 350	--
2018	2018	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 351 - 400	Note 351 - 400	5
2018	2018	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	1005
2018	2018	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	1735
2018	2018	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	40
2018	2018	Alberta	Alberta	Federal Skilled Worker	Travailleurs qualifiés	Score 601 - 700	Note 601 - 700	--
2018	2018	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	35
2018	2018	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	5
2018	2018	Alberta	Alberta	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	70
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 201 - 250	Note 201 - 250	--
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 251 - 300	Note 251 - 300	30
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 301 - 350	Note 301 - 350	65
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 351 - 400	Note 351 - 400	60
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	1240
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	3555
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	815
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	15
2018	2018	British Columbia	Colombie-Britannique	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 701 - 800	Note 701 - 800	--
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Trades	Métiers spécialisés	Score 201 - 250	Note 201 - 250	--
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Trades	Métiers spécialisés	Score 251 - 300	Note 251 - 300	50
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Trades	Métiers spécialisés	Score 301 - 350	Note 301 - 350	85
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Trades	Métiers spécialisés	Score 351 - 400	Note 351 - 400	15
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Trades	Métiers spécialisés	Score 401 - 450	Note 401 - 450	--
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Trades	Métiers spécialisés	Score 451 - 500	Note 451 - 500	--
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 251 - 300	Note 251 - 300	--
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 301 - 350	Note 301 - 350	15
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 351 - 400	Note 351 - 400	25
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	1530
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	3625
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	140
2018	2018	British Columbia	Colombie-Britannique	Federal Skilled Worker	Travailleurs qualifiés	Score 601 - 700	Note 601 - 700	--
2018	2018	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	420
2018	2018	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1101 - 1200	Note 1101 - 1200	5
2018	2018	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 601 - 700	Note 601 - 700	15
2018	2018	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 701 - 800	Note 701 - 800	190
2018	2018	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	585
2018	2018	British Columbia	Colombie-Britannique	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	1955
2018	2018	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 351 - 400	Note 351 - 400	--
2018	2018	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	100
2018	2018	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	240
2018	2018	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	25
2018	2018	Manitoba	Manitoba	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	--
2018	2018	Manitoba	Manitoba	Federal Skilled Trades	Métiers spécialisés	Score 301 - 350	Note 301 - 350	--
2018	2018	Manitoba	Manitoba	Federal Skilled Worker	Travailleurs qualifiés	Score 351 - 400	Note 351 - 400	--
2018	2018	Manitoba	Manitoba	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	130
2018	2018	Manitoba	Manitoba	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	205
2018	2018	Manitoba	Manitoba	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	--
2018	2018	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	40
2018	2018	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 601 - 700	Note 601 - 700	--
2018	2018	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	30
2018	2018	Manitoba	Manitoba	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	290
2018	2018	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	30
2018	2018	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	90
2018	2018	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	30
2018	2018	New Brunswick	Nouveau-Brunswick	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	--
2018	2018	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	35
2018	2018	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	85
2018	2018	New Brunswick	Nouveau-Brunswick	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	--
2018	2018	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	50
2018	2018	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	20
2018	2018	New Brunswick	Nouveau-Brunswick	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	470
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 351 - 400	Note 351 - 400	--
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	25
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	55
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	15
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	15
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	40
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	10
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	--
2018	2018	Newfoundland and Labrador	Terre-Neuve-et-Labrador	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	25
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	--
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	15
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	--
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	--
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	--
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	--
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 601 - 700	Note 601 - 700	--
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	--
2018	2018	Northwest Territories	Territoires du Nord-Ouest	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	5
2018	2018	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 251 - 300	Note 251 - 300	--
2018	2018	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	60
2018	2018	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	220
2018	2018	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	45
2018	2018	Nova Scotia	Nouvelle-Écosse	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 601 - 700	Note 601 - 700	--
2018	2018	Nova Scotia	Nouvelle-Écosse	Federal Skilled Trades	Métiers spécialisés	Score 301 - 350	Note 301 - 350	--
2018	2018	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	Score 401 - 450	Note 401 - 450	70
2018	2018	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	120
2018	2018	Nova Scotia	Nouvelle-Écosse	Federal Skilled Worker	Travailleurs qualifiés	Score 501 - 600	Note 501 - 600	5
2018	2018	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 1001 - 1100	Note 1001 - 1100	135
2018	2018	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 701 - 800	Note 701 - 800	10
2018	2018	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 801 - 900	Note 801 - 900	75
2018	2018	Nova Scotia	Nouvelle-Écosse	Provincial Nominee Program	Candidats des provinces ou des territoires	Score 901 - 1000	Note 901 - 1000	970
2018	2018	Nunavut	Nunavut	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 401 - 450	Note 401 - 450	--
2018	2018	Nunavut	Nunavut	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 451 - 500	Note 451 - 500	--
2018	2018	Nunavut	Nunavut	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 501 - 600	Note 501 - 600	--
2018	2018	Nunavut	Nunavut	Federal Skilled Worker	Travailleurs qualifiés	Score 451 - 500	Note 451 - 500	--
2018	2018	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 201 - 250	Note 201 - 250	--
2018	2018	Ontario	Ontario	Canadian Experience Class	Catégorie de l'expérience canadienne	Score 251 - 300	Note 251 - 300	15
